Date,Equity
2000-05-26,10000.0
2000-05-30,10000.0
2000-05-31,10000.0
2000-06-01,10000.0
2000-06-02,10000.0
2000-06-05,10000.0
2000-06-06,10000.0
2000-06-07,10000.0
2000-06-08,10000.0
2000-06-09,10000.0
2000-06-12,10000.0
2000-06-13,10000.0
2000-06-14,10000.0
2000-06-15,10000.0
2000-06-16,10000.0
2000-06-19,10000.0
2000-06-20,10000.0
2000-06-21,10000.0
2000-06-22,10000.0
2000-06-23,10000.0
2000-06-26,10000.0
2000-06-27,10000.0
2000-06-28,10000.0
2000-06-29,10000.0
2000-06-30,10000.0
2000-07-03,10000.0
2000-07-05,10000.0
2000-07-06,10000.0
2000-07-07,10000.0
2000-07-10,10000.0
2000-07-11,10000.0
2000-07-12,10000.0
2000-07-13,10000.0
2000-07-14,10000.0
2000-07-17,10000.0
2000-07-18,10000.0
2000-07-19,10000.0
2000-07-20,10000.0
2000-07-21,10000.0
2000-07-24,10000.0
2000-07-25,10000.0
2000-07-26,10000.0
2000-07-27,10000.0
2000-07-28,10000.0
2000-07-31,10000.0
2000-08-01,10000.0
2000-08-02,10000.0
2000-08-03,10000.0
2000-08-04,10000.0
2000-08-07,10000.0
2000-08-08,10000.0
2000-08-09,10000.0
2000-08-10,10000.0
2000-08-11,10000.0
2000-08-14,10000.0
2000-08-15,10000.0
2000-08-16,10000.0
2000-08-17,10000.0
2000-08-18,10000.0
2000-08-21,10000.0
2000-08-22,10000.0
2000-08-23,10000.0
2000-08-24,10000.0
2000-08-25,10000.0
2000-08-28,10000.0
2000-08-29,10000.0
2000-08-30,10000.0
2000-08-31,10000.0
2000-09-01,10000.0
2000-09-05,10000.0
2000-09-06,10000.0
2000-09-07,10000.0
2000-09-08,10000.0
2000-09-11,10000.0
2000-09-12,10000.0
2000-09-13,10000.0
2000-09-14,10000.0
2000-09-15,10000.0
2000-09-18,10000.0
2000-09-19,10000.0
2000-09-20,10000.0
2000-09-21,10000.0
2000-09-22,10000.0
2000-09-25,10000.0
2000-09-26,10000.0
2000-09-27,10000.0
2000-09-28,10000.0
2000-09-29,10000.0
2000-10-02,10000.0
2000-10-03,10000.0
2000-10-04,10000.0
2000-10-05,10000.0
2000-10-06,10000.0
2000-10-09,10000.0
2000-10-10,10000.0
2000-10-11,10000.0
2000-10-12,10000.0
2000-10-13,10000.0
2000-10-16,10000.0
2000-10-17,10000.0
2000-10-18,10000.0
2000-10-19,10000.0
2000-10-20,10000.0
2000-10-23,10000.0
2000-10-24,10000.0
2000-10-25,10000.0
2000-10-26,10000.0
2000-10-27,10000.0
2000-10-30,10000.0
2000-10-31,10000.0
2000-11-01,10000.0
2000-11-02,10000.0
2000-11-03,10000.0
2000-11-06,10000.0
2000-11-07,10000.0
2000-11-08,10000.0
2000-11-09,10000.0
2000-11-10,10000.0
2000-11-13,10000.0
2000-11-14,10000.0
2000-11-15,10000.0
2000-11-16,10000.0
2000-11-17,10000.0
2000-11-20,10000.0
2000-11-21,10000.0
2000-11-22,10000.0
2000-11-24,10000.0
2000-11-27,10000.0
2000-11-28,10000.0
2000-11-29,10000.0
2000-11-30,10000.0
2000-12-01,10000.0
2000-12-04,10000.0
2000-12-05,10000.0
2000-12-06,10000.0
2000-12-07,10000.0
2000-12-08,10000.0
2000-12-11,10000.0
2000-12-12,10000.0
2000-12-13,10000.0
2000-12-14,10000.0
2000-12-15,10000.0
2000-12-18,10000.0
2000-12-19,10000.0
2000-12-20,10000.0
2000-12-21,10000.0
2000-12-22,10000.0
2000-12-26,10000.0
2000-12-27,10000.0
2000-12-28,10000.0
2000-12-29,10000.0
2001-01-02,10000.0
2001-01-03,10000.0
2001-01-04,10000.0
2001-01-05,10000.0
2001-01-08,10000.0
2001-01-09,10000.0
2001-01-10,10000.0
2001-01-11,10000.0
2001-01-12,10000.0
2001-01-16,10000.0
2001-01-17,10000.0
2001-01-18,10000.0
2001-01-19,10000.0
2001-01-22,10000.0
2001-01-23,10000.0
2001-01-24,10000.0
2001-01-25,10000.0
2001-01-26,10000.0
2001-01-29,10000.0
2001-01-30,10000.0
2001-01-31,10000.0
2001-02-01,10000.0
2001-02-02,10000.0
2001-02-05,10000.0
2001-02-06,10000.0
2001-02-07,10000.0
2001-02-08,10000.0
2001-02-09,10000.0
2001-02-12,10000.0
2001-02-13,10000.0
2001-02-14,10000.0
2001-02-15,10000.0
2001-02-16,10000.0
2001-02-20,10000.0
2001-02-21,10000.0
2001-02-22,10000.0
2001-02-23,10000.0
2001-02-26,10000.0
2001-02-27,10000.0
2001-02-28,10000.0
2001-03-01,10000.0
2001-03-02,10000.0
2001-03-05,10000.0
2001-03-06,10000.0
2001-03-07,10000.0
2001-03-08,10000.0
2001-03-09,10000.0
2001-03-12,10000.0
2001-03-13,10000.0
2001-03-14,10000.0
2001-03-15,10000.0
2001-03-16,10000.0
2001-03-19,10000.0
2001-03-20,10000.0
2001-03-21,10000.0
2001-03-22,10000.0
2001-03-23,10000.0
2001-03-26,10000.0
2001-03-27,10000.0
2001-03-28,10000.0
2001-03-29,10000.0
2001-03-30,10000.0
2001-04-02,10000.0
2001-04-03,10000.0
2001-04-04,10000.0
2001-04-05,10000.0
2001-04-06,10000.0
2001-04-09,10000.0
2001-04-10,10000.0
2001-04-11,10000.0
2001-04-12,10000.0
2001-04-16,10000.0
2001-04-17,10000.0
2001-04-18,10000.0
2001-04-19,10000.0
2001-04-20,10000.0
2001-04-23,10000.0
2001-04-24,10000.0
2001-04-25,10000.0
2001-04-26,10000.0
2001-04-27,10000.0
2001-04-30,10000.0
2001-05-01,10000.0
2001-05-02,10000.0
2001-05-03,10000.0
2001-05-04,10000.0
2001-05-07,10000.0
2001-05-08,10000.0
2001-05-09,10000.0
2001-05-10,10000.0
2001-05-11,10000.0
2001-05-14,10000.0
2001-05-15,10000.0
2001-05-16,10000.0
2001-05-17,10000.0
2001-05-18,10000.0
2001-05-21,10000.0
2001-05-22,10000.0
2001-05-23,10000.0
2001-05-24,10000.0
2001-05-25,10000.0
2001-05-29,10000.0
2001-05-30,9879.985473
2001-05-31,9920.000923
2001-06-01,10037.009623000002
2001-06-04,10168.030963000001
2001-06-05,10310.043073
2001-06-06,10245.037363000001
2001-06-07,10288.040493000002
2001-06-08,10228.265853
2001-06-11,10092.881343
2001-06-12,10117.947873000001
2001-06-13,10117.947873000001
2001-06-14,10117.947873000001
2001-06-15,10195.166793000002
2001-06-18,10117.944093
2001-06-19,10087.061493000001
2001-06-20,10205.456493000002
2001-06-21,10219.874493000001
2001-06-22,10035.575193000002
2001-06-25,9965.572293000001
2001-06-26,10117.944093
2001-06-27,10215.751593
2001-06-28,10344.452493
2001-06-29,10344.452493
2001-07-02,10344.452493
2001-07-03,10344.452493
2001-07-05,10344.452493
2001-07-06,10344.452493
2001-07-09,10403.386623
2001-07-10,10210.516653000002
2001-07-11,10210.516653000002
2001-07-12,10460.179533000002
2001-07-13,10510.543163000002
2001-07-16,10333.740773000001
2001-07-17,10537.333703000002
2001-07-18,10339.102253000003
2001-07-19,10424.821303000002
2001-07-20,10424.821303000002
2001-07-23,10424.821303000002
2001-07-24,10424.821303000002
2001-07-25,10424.821303000002
2001-07-26,10424.821303000002
2001-07-27,10424.821303000002
2001-07-30,10424.821303000002
2001-07-31,10424.821303000002
2001-08-01,10424.821303000002
2001-08-02,10424.821303000002
2001-08-03,10424.821303000002
2001-08-06,10424.821303000002
2001-08-07,10424.821303000002
2001-08-08,10424.821303000002
2001-08-09,10424.821303000002
2001-08-10,10424.821303000002
2001-08-13,10424.821303000002
2001-08-14,10424.821303000002
2001-08-15,10424.821303000002
2001-08-16,10424.821303000002
2001-08-17,10424.821303000002
2001-08-20,10424.821303000002
2001-08-21,10424.821303000002
2001-08-22,10424.821303000002
2001-08-23,10424.821303000002
2001-08-24,10424.821303000002
2001-08-27,10424.821303000002
2001-08-28,10424.821303000002
2001-08-29,10424.821303000002
2001-08-30,10424.821303000002
2001-08-31,10424.821303000002
2001-09-04,10424.821303000002
2001-09-05,10424.821303000002
2001-09-06,10424.821303000002
2001-09-07,10424.821303000002
2001-09-10,10424.821303000002
2001-09-17,10424.821303000002
2001-09-18,10424.821303000002
2001-09-19,10424.821303000002
2001-09-20,10424.821303000002
2001-09-21,10424.821303000002
2001-09-24,10424.821303000002
2001-09-25,10424.821303000002
2001-09-26,10424.821303000002
2001-09-27,10424.821303000002
2001-09-28,10424.821303000002
2001-10-01,10424.821303000002
2001-10-02,10424.821303000002
2001-10-03,10424.821303000002
2001-10-04,10424.821303000002
2001-10-05,10424.821303000002
2001-10-08,10424.821303000002
2001-10-09,10424.821303000002
2001-10-10,10424.821303000002
2001-10-11,10424.821303000002
2001-10-12,10424.821303000002
2001-10-15,10424.821303000002
2001-10-16,10424.821303000002
2001-10-17,10424.821303000002
2001-10-18,10424.821303000002
2001-10-19,10424.821303000002
2001-10-22,10424.821303000002
2001-10-23,10424.821303000002
2001-10-24,10424.821303000002
2001-10-25,10424.821303000002
2001-10-26,10424.821303000002
2001-10-29,10424.821303000002
2001-10-30,10424.821303000002
2001-10-31,10424.821303000002
